Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry
2015,11-Aug,8/11/2015,Negeri Sembilan,Jempol,Serting Tengah,"Serting Tengah, Jempol, Negeri Sembilan",1,2.8804636,102.3216351,POINT (102.3216351 2.8804636)
2015,11-Nov,11/11/2015,Negeri Sembilan,Jelebu,Kg. Baru Pertang,"Kg. Baru Pertang, Jelebu, Negeri Sembilan",1,2.9246839,102.276905,POINT (102.27690497684463 2.9246839)
2015,11-Nov,11/11/2015,Negeri Sembilan,Jelebu,Taman Pertang,"Taman Pertang, Jelebu, Negeri Sembilan",1,2.9623515,102.2175466,POINT (102.2175466 2.9623515)
2015,11-Nov,11/11/2015,Negeri Sembilan,Tampin,Felda Jelai 4,"Felda Jelai 4, Tampin, Negeri Sembilan",1,2.6521389,102.4758437,POINT (102.4758437 2.6521389)
2015,11-Nov,11/11/2015,Negeri Sembilan,Jempol,Kg. Serting Tengah,"Kg. Serting Tengah, Jempol, Negeri Sembilan",1,2.8804636,102.3216351,POINT (102.3216351 2.8804636)
2015,16/11,16/11/2015,Negeri Sembilan,Jempol,Kg. Serting Ulu,"Kg. Serting Ulu, Jempol, Negeri Sembilan",1,2.9246839,102.276905,POINT (102.27690497684463 2.9246839)
2015,20/11,20/11/2015,Negeri Sembilan,Jelebu,Kg. Ulu Jelebu,"Kg. Ulu Jelebu, Jelebu, Negeri Sembilan",1,2.9246839,102.276905,POINT (102.27690497684463 2.9246839)
2015,1-Aug,8/1/2015,Pahang,Raub,Taman Wawasan,"Taman Wawasan, Raub, Pahang",1,3.7684335,101.8522927,POINT (101.8522927 3.7684335)
2015,1-Oct,10/1/2015,Pahang,Bentong,Pejabat Kesihatan Bentong,"Pejabat Kesihatan Bentong, Bentong, Pahang",1,3.5287745,101.90418,POINT (101.90418 3.5287745)
2015,23/8,23/8/2015,Pahang,Kuantan,Jalan Besar,"Jalan Besar, Kuantan, Pahang",1,3.8069209,103.3294873,POINT (103.3294873 3.8069209)
2015,18/10,18/10/2015,Pahang,Lipis,Jalan Batu 2,"Jalan Batu 2, Lipis, Pahang",1,4.2824494,101.9717235,POINT (101.9717235 4.2824494)
2015,11-Nov,11/11/2015,Pahang,Raub,Kg. Ulu Gali,"Kg. Ulu Gali, Raub, Pahang",1,3.8246754,101.8995385,POINT (101.8995385 3.8246754)
2015,11-Nov,11/11/2015,Pahang,Bentong,Kg. Chegar Medang,"Kg. Chegar Medang, Bentong, Pahang",1,3.4921179,101.9379109,POINT (101.9379109 3.4921179)
2015,24/11,24/11/2015,Pahang,Raub,Felda Tersang 1 ,"Felda Tersang 1 , Raub, Pahang",1,4.0634551,101.8007417,POINT (101.8007417 4.0634551)
2015,24/11,24/11/2015,Pahang,Raub,Felda Tersang 2,"Felda Tersang 2, Raub, Pahang",1,4.0732662,101.7974279,POINT (101.7974279 4.0732662)
2015,24/11,24/11/2015,Pahang,Raub,Kg. Tersang,"Kg. Tersang, Raub, Pahang",1,4.0732631,101.8005053,POINT (101.8005053 4.0732631)
2015,28/11,28/11/2015,Pahang,Kuantan,Kg. Seberang Balok,"Kg. Seberang Balok, Kuantan, Pahang",1,3.9584822,103.3890994,POINT (103.3890994 3.9584822)
2015,4-Dec,12/4/2015,Penang,Seberang Perai Tengah,Taman Sri Rambai,"Taman Sri Rambai, Seberang Perai Tengah, Penang",1,5.34661665,100.4468998,POINT (100.44689977877096 5.34661665)
2015,4-Dec,12/4/2015,Penang,Seberang Perai Tengah,Padang Lalang,"Padang Lalang, Seberang Perai Tengah, Penang",1,5.3649247,100.4371994,POINT (100.4371994 5.3649247)
2015,4-Dec,12/4/2015,Penang,Seberang Perai Tengah,Kampung Tanah Liat,"Kampung Tanah Liat, Seberang Perai Tengah, Penang",1,5.3690043,100.4667798,POINT (100.46677984956878 5.3690043)
2015,15/4,15/4/2015,Penang,Timur Laut,Jalan P. Ramlee,"Jalan P. Ramlee, Timur Laut, Penang",1,5.409591,100.3157266,POINT (100.3157266 5.409591)
2015,15/4,15/4/2015,Penang,Timur Laut,Kampung Makam,"Kampung Makam, Timur Laut, Penang",1,5.41066875,100.3205998,POINT (100.32059976327483 5.41066875)
2015,15/4,15/4/2015,Penang,Timur Laut,Jalan Stadium,"Jalan Stadium, Timur Laut, Penang",1,5.3544299,100.2944395,POINT (100.2944395 5.3544299)
2015,21/4,21/4/2015,Penang,Seberang Perai Utara,Lahar Ikan Mati,"Lahar Ikan Mati, Seberang Perai Utara, Penang",1,5.531281,100.4297218,POINT (100.4297218 5.531281)
2015,31/5,31/5/2015,Penang,Seberang Perai Tengah,Taman Kepar,"Taman Kepar, Seberang Perai Tengah, Penang",1,5.3851952,100.3842508,POINT (100.38425081231736 5.3851952)
2015,31/5,31/5/2015,Penang,Seberang Perai Tengah,Jalan Utama Perai,"Jalan Utama Perai, Seberang Perai Tengah, Penang",1,5.3873147,100.3794368,POINT (100.3794368 5.3873147)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Jalan P. Ramlee,"Jalan P. Ramlee, Timur Laut, Penang",1,5.409591,100.3157266,POINT (100.3157266 5.409591)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Lebuh Nipah,"Lebuh Nipah, Timur Laut, Penang",1,5.3399506,100.2963462,POINT (100.2963462 5.3399506)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Jalan Rawana,"Jalan Rawana, Timur Laut, Penang",1,5.405989,100.3131104,POINT (100.3131104 5.405989)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Lorong Singgora,"Lorong Singgora, Timur Laut, Penang",1,5.4092863,100.3215035,POINT (100.3215035 5.4092863)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Kampung Masjid,"Kampung Masjid, Timur Laut, Penang",1,5.3338688,100.2872685,POINT (100.28726851082382 5.3338688)
2015,8-Mar,3/8/2015,Penang,Timur Laut,Kg. Makam,"Kg. Makam, Timur Laut, Penang",1,5.41066875,100.3205998,POINT (100.32059976327483 5.41066875)
2015,8-Mar,3/8/2015,Penang,Barat Daya,Lintang Pondok Upeh,"Lintang Pondok Upeh, Barat Daya, Penang",1,5.3437986,100.2333844,POINT (100.2333844 5.3437986)
2015,8-Mar,3/8/2015,Penang,Barat Daya,Jalan Teluk Kumbar,"Jalan Teluk Kumbar, Barat Daya, Penang",1,5.2925002,100.2508425,POINT (100.2508425 5.2925002)
2015,9-Dec,12/9/2015,Penang,Timur Laut,Jalan Paya Terubong,"Jalan Paya Terubong, Timur Laut, Penang",1,5.3785641,100.2748211,POINT (100.2748211 5.3785641)
2015,23/9,23/9/2015,Penang,Timur Laut,Jalan Paya Terubong,"Jalan Paya Terubong, Timur Laut, Penang",1,5.3785641,100.2748211,POINT (100.2748211 5.3785641)
2015,23/9,23/9/2015,Penang,Timur Laut,Jalan Hutton,"Jalan Hutton, Timur Laut, Penang",1,5.4212338,100.3286183,POINT (100.3286183 5.4212338)
2015,23/9,23/9/2015,Penang,Timur Laut,Jalan Merican,"Jalan Merican, Timur Laut, Penang",1,5.4138569,100.3201291,POINT (100.3201291 5.4138569)
2015,23/9,23/9/2015,Penang,Timur Laut,Jalan Pahang,"Jalan Pahang, Timur Laut, Penang",1,5.4121796,100.3221581,POINT (100.3221581 5.4121796)
2015,23/9,23/9/2015,Penang,Timur Laut,Jalan P. Ramlee,"Jalan P. Ramlee, Timur Laut, Penang",1,5.409591,100.3157266,POINT (100.3157266 5.409591)
2015,23/9,23/9/2015,Penang,Barat Daya,Teluk Kumbar,"Teluk Kumbar, Barat Daya, Penang",1,5.2905804,100.2324332,POINT (100.2324332 5.2905804)
2015,23/9,23/9/2015,Penang,Barat Daya,Kg. Nelayan,"Kg. Nelayan, Barat Daya, Penang",1,5.4587818,100.2071821,POINT (100.2071821 5.4587818)
2015,23/9,23/9/2015,Penang,Barat Daya,Kg. 14,"Kg. 14, Barat Daya, Penang",1,5.3285803,100.2772701,POINT (100.2772701 5.3285803)
2015,23/9,23/9/2015,Penang,Barat Daya,Kg. Masjid,"Kg. Masjid, Barat Daya, Penang",1,5.294119,100.2255504,POINT (100.2255504 5.294119)
2015,23/9,23/9/2015,Penang,Barat Daya,Bayan Lepas,"Bayan Lepas, Barat Daya, Penang",1,5.2948137,100.2595968,POINT (100.2595968 5.2948137)
2015,23/9,23/9/2015,Penang,Barat Daya,Kg. Seronok,"Kg. Seronok, Barat Daya, Penang",1,5.2874982,100.2580128,POINT (100.2580128 5.2874982)
2015,10-Jun,6/10/2015,Penang,Seberang Perai Tengah,Taman Sukun,"Taman Sukun, Seberang Perai Tengah, Penang",1,5.31661,100.4691812,POINT (100.46918122166858 5.31661)
2015,10-Jun,6/10/2015,Penang,Seberang Perai Tengah,Taman Impian,"Taman Impian, Seberang Perai Tengah, Penang",1,5.31442265,100.4811039,POINT (100.48110388230666 5.31442265)
2015,10-Jun,6/10/2015,Penang,Seberang Perai Tengah,Impian Murni,"Impian Murni, Seberang Perai Tengah, Penang",1,5.3161036,100.4868385,POINT (100.486838530778 5.3161036)
2015,11-Aug,8/11/2015,Penang,Seberang Perai Tengah,Taman Jambu,"Taman Jambu, Seberang Perai Tengah, Penang",1,5.3334461,100.510999,POINT (100.51099904811423 5.3334461)
2015,11-Aug,8/11/2015,Penang,Seberang Perai Tengah,Kampung Berangan Sembilan,"Kampung Berangan Sembilan, Seberang Perai Tengah, Penang",1,5.3189384,100.5113164,POINT (100.5113164 5.3189384)
2015,17/11,17/11/2015,Penang,Seberang Perai Tengah,Seberang Perai Tengah,"Seberang Perai Tengah, Seberang Perai Tengah, Penang",1,5.3573426,100.3929057,POINT (100.3929057 5.3573426)
2015,19/11,19/11/2015,Penang,Seberang Perai Tengah,Taman Guru,"Taman Guru, Seberang Perai Tengah, Penang",1,5.3822005,100.4632779,POINT (100.46327794066926 5.3822005)
2015,19/11,19/11/2015,Penang,Seberang Perai Tengah,Tanah Liat,"Tanah Liat, Seberang Perai Tengah, Penang",1,5.3840463,100.4634333,POINT (100.4634333 5.3840463)
2015,19/11,19/11/2015,Penang,Seberang Perai Utara,Lahar Ikan Mati,"Lahar Ikan Mati, Seberang Perai Utara, Penang",1,5.531281,100.4297218,POINT (100.4297218 5.531281)
2015,22/11,22/11/2015,Penang,Seberang Perai Tengah,Kawasan Kampung Jalan Baru,"Kawasan Kampung Jalan Baru, Seberang Perai Tengah, Penang",1,5.301678,100.4763752,POINT (100.47637522308578 5.301678000000001)
2015,22/11,22/11/2015,Penang,Seberang Perai Tengah,Kg. Permatang Rawa,"Kg. Permatang Rawa, Seberang Perai Tengah, Penang",1,5.36764785,100.4453848,POINT (100.44538477686544 5.36764785)
2015,22/11,22/11/2015,Penang,Seberang Perai Tengah,Tanah Liat,"Tanah Liat, Seberang Perai Tengah, Penang",1,5.3840463,100.4634333,POINT (100.4634333 5.3840463)
2015,22/11,22/11/2015,Penang,Seberang Perai Tengah,Taman Guru,"Taman Guru, Seberang Perai Tengah, Penang",1,5.3822005,100.4632779,POINT (100.46327794066926 5.3822005)
2015,22/11,22/11/2015,Penang,Seberang Perai Tengah,Taman Siakap,"Taman Siakap, Seberang Perai Tengah, Penang",1,5.3841275,100.4007758,POINT (100.40077581970885 5.3841275)
2015,23/11,23/11/2015,Penang,Seberang Perai Tengah,Kampung Manggis,"Kampung Manggis, Seberang Perai Tengah, Penang",1,5.3578723,100.4566246,POINT (100.4566246 5.3578723)
2015,28/11,28/11/2015,Penang,Timur Laut,Jalan Paya Terubong,"Jalan Paya Terubong, Timur Laut, Penang",1,5.3785641,100.2748211,POINT (100.2748211 5.3785641)
2015,28/11,28/11/2015,Penang,Timur Laut,Persiaran Paya Terubong,"Persiaran Paya Terubong, Timur Laut, Penang",1,5.3317491,100.2780509,POINT (100.2780509 5.3317491)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Mahsuri,"Jalan Mahsuri, Barat Daya, Penang",1,5.3272182,100.2823683,POINT (100.2823683 5.3272182)
2015,28/11,28/11/2015,Penang,Barat Daya,Persiaran Mayang Pasir,"Persiaran Mayang Pasir, Barat Daya, Penang",1,5.3186097,100.27833,POINT (100.27833 5.3186097)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Tengah,"Jalan Tengah, Barat Daya, Penang",1,5.3215673,100.2781739,POINT (100.2781739 5.3215673)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Sultan Azlan Shah,"Jalan Sultan Azlan Shah, Barat Daya, Penang",1,5.3345459,100.2964719,POINT (100.2964719 5.3345459)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Paya Terubong,"Jalan Paya Terubong, Barat Daya, Penang",1,5.3331597,100.2760928,POINT (100.2760928 5.3331597)
2015,28/11,28/11/2015,Penang,Barat Daya,Taman Iping,"Taman Iping, Barat Daya, Penang",1,5.2851365,100.2816039,POINT (100.2816039 5.2851365)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Permatang Damar Laut,"Jalan Permatang Damar Laut, Barat Daya, Penang",1,5.2812531,100.2728347,POINT (100.2728347 5.2812531)
2015,28/11,28/11/2015,Penang,Barat Daya,Kampung Bukit,"Kampung Bukit, Barat Daya, Penang",1,5.2978047,100.2592651,POINT (100.2592651 5.2978047)
2015,28/11,28/11/2015,Penang,Barat Daya,Jalan Kolam Ikan,"Jalan Kolam Ikan, Barat Daya, Penang",1,5.2918617,100.2603221,POINT (100.2603221 5.2918617)
2015,28/11,28/11/2015,Penang,Barat Daya,Kampung Seronok,"Kampung Seronok, Barat Daya, Penang",1,5.2874982,100.2580128,POINT (100.2580128 5.2874982)
2015,28/11,28/11/2015,Penang,Barat Daya,Kampung Suluk,"Kampung Suluk, Barat Daya, Penang",1,5.2905761,100.2215674,POINT (100.2215674 5.2905761)
2015,28/11,28/11/2015,Penang,Barat Daya,Kampung Paya,"Kampung Paya, Barat Daya, Penang",1,5.2895892,100.2336355,POINT (100.2336355 5.2895892)
2015,28/11,28/11/2015,Penang,Barat Daya,Kampung Nelayan,"Kampung Nelayan, Barat Daya, Penang",1,5.2869876,100.22308,POINT (100.22308 5.2869876)
2015,28/11,28/11/2015,Penang,Barat Daya,Sungai Burung,"Sungai Burung, Barat Daya, Penang",1,5.342308,100.2236841,POINT (100.2236841 5.342308)
2015,28/11,28/11/2015,Penang,Barat Daya,Lintang Pondok Upeh,"Lintang Pondok Upeh, Barat Daya, Penang",1,5.3437986,100.2333844,POINT (100.2333844 5.3437986)
2015,29/11,29/11/2015,Penang,Timur Laut,Tapak Pesta Pulau Pinang ,"Tapak Pesta Pulau Pinang , Timur Laut, Penang",1,5.3459034,100.3014326,POINT (100.30143264505494 5.3459034)
2015,29/11,29/11/2015,Penang,Timur Laut,Jalan Paya Terubong,"Jalan Paya Terubong, Timur Laut, Penang",1,5.3785641,100.2748211,POINT (100.2748211 5.3785641)
2015,29/11,29/11/2015,Penang,Timur Laut,Persiaran Paya Terubong,"Persiaran Paya Terubong, Timur Laut, Penang",1,5.3317491,100.2780509,POINT (100.2780509 5.3317491)
2015,12-Jan,1/12/2015,Perak,Perak Tengah,Kg. Pulau Juar,"Kg. Pulau Juar, Perak Tengah, Perak",1,4.1673783,100.9671718,POINT (100.9671718 4.1673783)
2015,12-Nov,11/12/2015,Perak,Perak Tengah,Kg. Serapoh,"Kg. Serapoh, Perak Tengah, Perak",1,4.5209004,100.8911112,POINT (100.8911112 4.5209004)
2015,12-Dec,12/12/2015,Perak,Perak Tengah,Kg. Serapoh,"Kg. Serapoh, Perak Tengah, Perak",1,4.5209004,100.8911112,POINT (100.8911112 4.5209004)
2015,12-Dec,12/12/2015,Perak,Perak Tengah,Kg. Changkat Banjar,"Kg. Changkat Banjar, Perak Tengah, Perak",1,4.4989647,100.8854941,POINT (100.8854941 4.4989647)
2015,18/2,18/2/2015,Perak,Larut Matang,Kg. Expo,"Kg. Expo, Larut Matang, Perak",1,4.9072018,100.7196389,POINT (100.7196389 4.9072018)
2015,18/2,18/2/2015,Perak,Larut Matang,Kg. Simpang Halt,"Kg. Simpang Halt, Larut Matang, Perak",1,4.8480481,100.7014266,POINT (100.7014266 4.8480481)
2015,18/2,18/2/2015,Perak,Larut Matang,Taman Kamunting Maju,"Taman Kamunting Maju, Larut Matang, Perak",1,4.8784184,100.7236544,POINT (100.7236544 4.8784184)
2015,18/2,18/2/2015,Perak,Larut Matang,Kg. Pinang Seberang,"Kg. Pinang Seberang, Larut Matang, Perak",1,4.8836513,100.7254598,POINT (100.7254598 4.8836513)
2015,31/8,31/8/2015,Perak,Larut Matang,Batu 9,"Batu 9, Larut Matang, Perak",1,4.8936041,100.7340565,POINT (100.7340565 4.8936041)
2015,31/8,31/8/2015,Perak,Larut Matang,Batu 10,"Batu 10, Larut Matang, Perak",1,4.6246851,100.7129665,POINT (100.7129665 4.6246851)
2015,31/8,31/8/2015,Perak,Larut Matang,Batu 11,"Batu 11, Larut Matang, Perak",1,4.73301555,100.7140943,POINT (100.71409431670429 4.733015549999999)
2015,31/8,31/8/2015,Perak,Larut Matang,Kg. Dato Haji Hashim,"Kg. Dato Haji Hashim, Larut Matang, Perak",1,4.8279399,100.7149413,POINT (100.7149413 4.8279399)
2015,22/11,22/11/2015,Perak,"Jelai, Batu Kurau","Jelai, Batu Kurau","Jelai, Batu Kurau, Jelai, Batu Kurau, Perak",1,5.0126705,100.811644,POINT (100.81164404630785 5.0126705000000005)
2015,11-Apr,4/11/2015,Perak,Kinta,Taman Kinta Permai,"Taman Kinta Permai, Kinta, Perak",1,4.58473355,101.034532,POINT (101.034531975 4.58473355)
2015,11-Apr,4/11/2015,Perak,Kampar,Kg Batu 20 Kampar,"Kg Batu 20 Kampar, Kampar, Perak",1,4.35408,101.152717,POINT (101.152717 4.35408)
2015,11-Apr,4/11/2015,Perak,Kinta,Jalan Tok Ketua,"Jalan Tok Ketua, Kinta, Perak",1,4.6120151,101.0680777,POINT (101.0680777 4.6120151)
2015,11-Apr,4/11/2015,Perak,Kinta,Manjoi,"Manjoi, Kinta, Perak",1,4.6186291,101.0682203,POINT (101.0682203 4.6186291)
2015,12-Apr,4/12/2015,Perak,Kinta,Taman Pulai Raya,"Taman Pulai Raya, Kinta, Perak",1,4.52958185,101.1214097,POINT (101.12140972599391 4.52958185)
2015,13-Apr,4/13/2015,Perak,Kinta,Simpang Pulai,"Simpang Pulai, Kinta, Perak",1,4.5352834,101.1271603,POINT (101.1271603 4.5352834)
2015,16/11,16/11/2015,Perak,Kinta,Jalan Tok Ketua,"Jalan Tok Ketua, Kinta, Perak",1,4.6120151,101.0680777,POINT (101.0680777 4.6120151)
2015,16/11,16/11/2015,Perak,Kinta,Manjoi,"Manjoi, Kinta, Perak",1,4.6186291,101.0682203,POINT (101.0682203 4.6186291)
2015,20/11,20/11/2015,Perak,Kinta,Jalan Tok Ketua,"Jalan Tok Ketua, Kinta, Perak",1,4.6120151,101.0680777,POINT (101.0680777 4.6120151)
2015,20/11,20/11/2015,Perak,Kinta,Manjoi,"Manjoi, Kinta, Perak",1,4.6186291,101.0682203,POINT (101.0682203 4.6186291)
2015,12-Nov,11/12/2015,Perak,Batang Padang,Felda Trolak Selatan,"Felda Trolak Selatan, Batang Padang, Perak",1,3.9203797,101.3872609,POINT (101.3872609 3.9203797)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Padang Pekan,"Padang Pekan, Kota Belud, Sabah",1,6.2271808,116.449398,POINT (116.44939798575386 6.2271808)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Sadok-Sadok,"Kg. Sadok-Sadok, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Lentigi,"Kg. Lentigi, Kota Belud, Sabah",1,6.3364532,116.393172,POINT (116.393172 6.3364532)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Lebak Engad,"Kg. Lebak Engad, Kota Belud, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Kota Belud,"Kg. Kota Belud, Kota Belud, Sabah",1,6.3432786,116.3214984,POINT (116.3214984 6.3432786)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Sembirai,"Kg. Sembirai, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Taun Gusi,"Kg. Taun Gusi, Kota Belud, Sabah",1,6.3920633,116.4333443,POINT (116.4333443 6.3920633)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Labuan,"Kg. Labuan, Kota Belud, Sabah",1,6.3767982,116.4343233,POINT (116.4343233 6.3767982)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Lebak Moyoh,"Kg. Lebak Moyoh, Kota Belud, Sabah",1,6.3539105,116.408177,POINT (116.408177 6.3539105)
2015,1-Feb,2/1/2015,Sabah,Kota Belud,Kg. Rangalau,"Kg. Rangalau, Kota Belud, Sabah",1,6.3056896,116.4403454,POINT (116.4403454 6.3056896)
2015,1-Feb,2/1/2015,Sabah,Pitas,Kg. Kanibongan,"Kg. Kanibongan, Pitas, Sabah",1,6.661511,117.2077305,POINT (117.2077305 6.661511)
2015,14/1,14/1/2015,Sabah,Sandakan,Kg. Gum-Gum,"Kg. Gum-Gum, Sandakan, Sabah",1,5.8933391,117.9209983,POINT (117.9209983 5.8933391)
2015,19/1,19/1/2015,Sabah,Keningau,Kg. Masak,"Kg. Masak, Keningau, Sabah",1,5.3483017,116.1323564,POINT (116.1323564 5.3483017)
2015,19/1,19/1/2015,Sabah,Keningau,Kg. Bulu Silou,"Kg. Bulu Silou, Keningau, Sabah",1,5.3483017,116.1323564,POINT (116.1323564 5.3483017)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Gadong,"Kg. Gadong, Beaufort, Sabah",1,5.3493525,115.6085704,POINT (115.6085704 5.3493525)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Gadong 2,"Kg. Gadong 2, Beaufort, Sabah",1,5.3493525,115.6085704,POINT (115.6085704 5.3493525)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Saliwangan,"Kg. Saliwangan, Beaufort, Sabah",1,5.272817,115.8016325,POINT (115.8016325 5.272817)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Cina,"Kg. Cina, Beaufort, Sabah",1,5.3478805,115.7447155,POINT (115.7447155 5.3478805)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Bakalau,"Kg. Bakalau, Beaufort, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Bingkul,"Kg. Bingkul, Beaufort, Sabah",1,5.3539278,115.7274393,POINT (115.7274393 5.3539278)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Limbawang,"Kg. Limbawang, Beaufort, Sabah",1,5.3639501,115.7063199,POINT (115.7063199 5.3639501)
2015,19/1,19/1/2015,Sabah,Beaufort,Pekan Beaufort,"Pekan Beaufort, Beaufort, Sabah",1,5.4753235,115.8008912,POINT (115.8008912 5.4753235)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Kinamas,"Kg. Kinamas, Beaufort, Sabah",1,5.3610977,115.7246289,POINT (115.7246289 5.3610977)
2015,19/1,19/1/2015,Sabah,Beaufort,Kg. Klias Baru,"Kg. Klias Baru, Beaufort, Sabah",1,5.3741518,115.7304502,POINT (115.7304502 5.3741518)
2015,19/1,19/1/2015,Sabah,Membakut,Kg. Bandau,"Kg. Bandau, Membakut, Sabah",1,5.493333,115.799722,POINT (115.799722 5.493333)
2015,19/1,19/1/2015,Sabah,Membakut,Kg. Limadang,"Kg. Limadang, Membakut, Sabah",1,5.493333,115.799722,POINT (115.799722 5.493333)
2015,19/1,19/1/2015,Sabah,Membakut,Kg. Gana,"Kg. Gana, Membakut, Sabah",1,5.4889079,115.8161923,POINT (115.8161923 5.4889079)
2015,19/1,19/1/2015,Sabah,Membakut,Kg. Pimping,"Kg. Pimping, Membakut, Sabah",1,5.4919701,115.7815005,POINT (115.7815005 5.4919701)
2015,2-Feb,2/2/2015,Sabah,Kota Marudu,Sk. Langkon,"Sk. Langkon, Kota Marudu, Sabah",1,6.5237737,116.7684077,POINT (116.76840774543096 6.5237737)
2015,17/5,17/5/2015,Sabah,Tawau,Taman Villa ,"Taman Villa , Tawau, Sabah",1,4.2531586,117.923088,POINT (117.923088 4.2531586)
2015,17/5,17/5/2015,Sabah,Tawau,Tanjung Batu,"Tanjung Batu, Tawau, Sabah",1,4.27984635,117.865458,POINT (117.86545801306323 4.27984635)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Mesilau,"Kg. Mesilau, Ranau, Sabah",1,6.043411,116.577088,POINT (116.577088 6.043411)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Kauluan,"Kg. Kauluan, Ranau, Sabah",1,5.9873179,116.5975738,POINT (116.5975738 5.9873179)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Ruhukon,"Kg. Ruhukon, Ranau, Sabah",1,5.9616214,116.6317392,POINT (116.6317392 5.9616214)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Puru-Puru,"Kg. Puru-Puru, Ranau, Sabah",1,5.9532487,116.6734967,POINT (116.6734967 5.9532487)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Marakau,"Kg. Marakau, Ranau, Sabah",1,5.9497387,116.6861618,POINT (116.6861618 5.9497387)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Lingkudau,"Kg. Lingkudau, Ranau, Sabah",1,5.9484432,116.6721673,POINT (116.6721673 5.9484432)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Badukan,"Kg. Badukan, Ranau, Sabah",1,5.9154769,116.6660556,POINT (116.66605555453111 5.9154769)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Nabutan,"Kg. Nabutan, Ranau, Sabah",1,5.8802415,116.799061,POINT (116.799061 5.8802415)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Segindai,"Kg. Segindai, Ranau, Sabah",1,5.8445935,116.8141675,POINT (116.8141675 5.8445935)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Segindai Baru,"Kg. Segindai Baru, Ranau, Sabah",1,5.8445935,116.8141675,POINT (116.8141675 5.8445935)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Matupang ,"Kg. Matupang , Ranau, Sabah",1,5.797142,116.8189854,POINT (116.8189854 5.797142)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Paginatan,"Kg. Paginatan, Ranau, Sabah",1,5.7678718,116.822488,POINT (116.822488 5.7678718)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Nopung,"Kg. Nopung, Ranau, Sabah",1,6.044906,116.7574738,POINT (116.7574738 6.044906)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Togis,"Kg. Togis, Ranau, Sabah",1,6.0799501,116.7872756,POINT (116.7872756 6.0799501)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Perancangan,"Kg. Perancangan, Ranau, Sabah",1,6.0799501,116.7872756,POINT (116.7872756 6.0799501)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Monggis,"Kg. Monggis, Ranau, Sabah",1,6.20053,116.7656937,POINT (116.7656937 6.20053)
2015,15/6,15/6/2015,Sabah,Ranau,Kg. Pinawantai,"Kg. Pinawantai, Ranau, Sabah",1,6.15882,116.7789947,POINT (116.7789947 6.15882)
2015,11-Aug,8/11/2015,Sabah,Kota Kinabalu,Kg. Pulutan,"Kg. Pulutan, Kota Kinabalu, Sabah",1,6.0138726,116.158588,POINT (116.158588 6.0138726)
